,price,state,prev_state,latest_uptrend,latest_downtrend,latest_rally,latest_reaction,latest_second_rally,latest_second_reaction,redline_uptrend,redline_reaction,blackline_downtrend,blackline_rally,Date
141,388.8763732910156,uptrend,uptrend,388.8763732910156,371.7446899414063,384.4552612304688,376.4026184082031,371.2809143066406,381.455322265625,387.47503662109375,376.4026184082031,371.7446899414063,384.4552612304688,2021-03-12
142,391.1954040527344,uptrend,uptrend,391.1954040527344,371.7446899414063,384.4552612304688,376.4026184082031,371.2809143066406,381.455322265625,387.47503662109375,376.4026184082031,371.7446899414063,384.4552612304688,2021-03-15
143,390.7020263671875,uptrend,uptrend,391.1954040527344,371.7446899414063,384.4552612304688,376.4026184082031,371.2809143066406,381.455322265625,387.47503662109375,376.4026184082031,371.7446899414063,384.4552612304688,2021-03-16
144,392.0342712402344,uptrend,uptrend,392.0342712402344,371.7446899414063,384.4552612304688,376.4026184082031,371.2809143066406,381.455322265625,387.47503662109375,376.4026184082031,371.7446899414063,384.4552612304688,2021-03-17
145,386.330322265625,reaction,uptrend,392.0342712402344,371.7446899414063,384.4552612304688,386.330322265625,371.2809143066406,381.455322265625,392.0342712402344,376.4026184082031,371.7446899414063,384.4552612304688,2021-03-18
146,385.6154479980469,reaction,reaction,392.0342712402344,371.7446899414063,384.4552612304688,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,376.4026184082031,371.7446899414063,384.4552612304688,2021-03-19
147,388.6946105957031,rally,reaction,392.0342712402344,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-22
148,385.63525390625,uptrend,rally,385.63525390625,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-23
149,383.6748962402344,uptrend,uptrend,385.63525390625,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-24
150,385.8332824707031,uptrend,uptrend,385.8332824707031,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-25
151,392.0509643554688,uptrend,uptrend,392.0509643554688,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-26
152,391.85296630859375,uptrend,uptrend,392.0509643554688,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-29
153,390.8133544921875,uptrend,uptrend,392.0509643554688,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-30
154,392.3974914550781,uptrend,uptrend,392.3974914550781,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-03-31
155,396.635009765625,uptrend,uptrend,396.635009765625,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-01
156,402.3279418945313,uptrend,uptrend,402.3279418945313,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-05
157,402.09033203125,uptrend,uptrend,402.3279418945313,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-06
158,402.55572509765625,uptrend,uptrend,402.55572509765625,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-07
159,404.4665222167969,uptrend,uptrend,404.4665222167969,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-08
160,407.4070434570313,uptrend,uptrend,407.4070434570313,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-09
161,407.55560302734375,uptrend,uptrend,407.55560302734375,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-12
162,408.7634582519531,uptrend,uptrend,408.7634582519531,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-13
163,407.3674621582031,uptrend,uptrend,408.7634582519531,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-14
164,411.74359130859375,uptrend,uptrend,411.74359130859375,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-15
165,413.1198120117188,uptrend,uptrend,413.1198120117188,371.7446899414063,388.6946105957031,385.6154479980469,371.2809143066406,381.455322265625,392.0342712402344,385.6154479980469,371.7446899414063,384.4552612304688,2021-04-16
166,411.0901794433594,reaction,uptrend,413.1198120117188,371.7446899414063,388.6946105957031,411.0901794433594,371.2809143066406,381.455322265625,413.1198120117188,385.6154479980469,371.7446899414063,388.6946105957031,2021-04-19
167,408.080322265625,reaction,reaction,413.1198120117188,371.7446899414063,388.6946105957031,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,385.6154479980469,371.7446899414063,388.6946105957031,2021-04-20
168,411.9416198730469,rally,reaction,413.1198120117188,371.7446899414063,411.9416198730469,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,408.080322265625,371.7446899414063,388.6946105957031,2021-04-21
169,408.1793212890625,uptrend,rally,408.1793212890625,371.7446899414063,411.9416198730469,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,408.080322265625,371.7446899414063,388.6946105957031,2021-04-22
170,412.60498046875,uptrend,uptrend,412.60498046875,371.7446899414063,411.9416198730469,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,408.080322265625,371.7446899414063,388.6946105957031,2021-04-23
171,413.46630859375,uptrend,uptrend,413.46630859375,371.7446899414063,411.9416198730469,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,408.080322265625,371.7446899414063,388.6946105957031,2021-04-26
172,413.3772583007813,uptrend,uptrend,413.46630859375,371.7446899414063,411.9416198730469,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,408.080322265625,371.7446899414063,388.6946105957031,2021-04-27
173,413.2583923339844,uptrend,uptrend,413.46630859375,371.7446899414063,411.9416198730469,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,408.080322265625,371.7446899414063,388.6946105957031,2021-04-28
174,415.89202880859375,uptrend,uptrend,415.89202880859375,371.7446899414063,411.9416198730469,408.080322265625,371.2809143066406,381.455322265625,413.1198120117188,408.080322265625,371.7446899414063,388.6946105957031,2021-04-29
175,413.1593933105469,reaction,uptrend,415.89202880859375,371.7446899414063,411.9416198730469,413.1593933105469,371.2809143066406,381.455322265625,415.89202880859375,408.080322265625,371.7446899414063,411.9416198730469,2021-04-30
176,414.0505065917969,reaction,reaction,415.89202880859375,371.7446899414063,411.9416198730469,413.1593933105469,371.2809143066406,381.455322265625,415.89202880859375,408.080322265625,371.7446899414063,411.9416198730469,2021-05-03
177,411.49609375,reaction,reaction,415.89202880859375,371.7446899414063,411.9416198730469,411.49609375,371.2809143066406,381.455322265625,415.89202880859375,408.080322265625,371.7446899414063,411.9416198730469,2021-05-04
178,411.6248168945313,reaction,reaction,415.89202880859375,371.7446899414063,411.9416198730469,411.49609375,371.2809143066406,381.455322265625,415.89202880859375,408.080322265625,371.7446899414063,411.9416198730469,2021-05-05
179,414.911865234375,rally,reaction,415.89202880859375,371.7446899414063,414.911865234375,411.49609375,371.2809143066406,381.455322265625,415.89202880859375,411.49609375,371.7446899414063,411.9416198730469,2021-05-06
180,417.93157958984375,uptrend,rally,417.93157958984375,371.7446899414063,414.911865234375,411.49609375,371.2809143066406,381.455322265625,415.89202880859375,411.49609375,371.7446899414063,411.9416198730469,2021-05-07
181,413.7930603027344,reaction,uptrend,417.93157958984375,371.7446899414063,414.911865234375,413.7930603027344,371.2809143066406,381.455322265625,417.93157958984375,411.49609375,371.7446899414063,414.911865234375,2021-05-10
182,410.1000671386719,downtrend,reaction,417.93157958984375,410.1000671386719,414.911865234375,413.7930603027344,371.2809143066406,381.455322265625,417.93157958984375,411.49609375,371.7446899414063,414.911865234375,2021-05-11
183,401.3873901367188,downtrend,downtrend,417.93157958984375,401.3873901367188,414.911865234375,413.7930603027344,371.2809143066406,381.455322265625,417.93157958984375,411.49609375,371.7446899414063,414.911865234375,2021-05-12
184,406.2090759277344,rally,downtrend,417.93157958984375,401.3873901367188,406.2090759277344,413.7930603027344,371.2809143066406,381.455322265625,417.93157958984375,413.7930603027344,401.3873901367188,414.911865234375,2021-05-13
185,412.446533203125,rally,rally,417.93157958984375,401.3873901367188,412.446533203125,413.7930603027344,371.2809143066406,381.455322265625,417.93157958984375,413.7930603027344,401.3873901367188,414.911865234375,2021-05-14
186,411.3970642089844,rally,rally,417.93157958984375,401.3873901367188,412.446533203125,413.7930603027344,371.2809143066406,381.455322265625,417.93157958984375,413.7930603027344,401.3873901367188,414.911865234375,2021-05-17
187,407.8526306152344,reaction,rally,417.93157958984375,401.3873901367188,412.446533203125,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,413.7930603027344,401.3873901367188,412.446533203125,2021-05-18
188,406.7833251953125,downtrend,reaction,417.93157958984375,406.7833251953125,412.446533203125,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,413.7930603027344,401.3873901367188,412.446533203125,2021-05-19
189,411.1594543457031,rally,downtrend,417.93157958984375,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-05-20
190,410.8228454589844,rally,rally,417.93157958984375,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-05-21
191,415.0108642578125,uptrend,rally,415.0108642578125,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-05-24
192,414.090087890625,uptrend,uptrend,415.0108642578125,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-05-25
193,414.911865234375,uptrend,uptrend,415.0108642578125,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-05-26
194,415.1296997070313,uptrend,uptrend,415.1296997070313,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-05-27
195,415.8722534179688,uptrend,uptrend,415.8722534179688,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-05-28
196,415.50592041015625,uptrend,uptrend,415.8722534179688,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-01
197,416.1593322753906,uptrend,uptrend,416.1593322753906,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-02
198,414.6148376464844,uptrend,uptrend,416.1593322753906,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-03
199,418.4068603515625,uptrend,uptrend,418.4068603515625,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-04
200,418.0008850097656,uptrend,uptrend,418.4068603515625,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-07
201,418.0900268554688,uptrend,uptrend,418.4068603515625,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-08
202,417.46624755859375,uptrend,uptrend,418.4068603515625,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-09
203,419.4067993164063,uptrend,uptrend,419.4067993164063,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-10
204,420.0998840332031,uptrend,uptrend,420.0998840332031,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-11
205,421.04046630859375,uptrend,uptrend,421.04046630859375,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-14
206,420.2681884765625,uptrend,uptrend,421.04046630859375,406.7833251953125,411.1594543457031,407.8526306152344,371.2809143066406,381.455322265625,417.93157958984375,407.8526306152344,406.7833251953125,412.446533203125,2021-06-15
207,417.9216613769531,reaction,uptrend,421.04046630859375,406.7833251953125,411.1594543457031,417.9216613769531,371.2809143066406,381.455322265625,421.04046630859375,407.8526306152344,406.7833251953125,411.1594543457031,2021-06-16
208,417.7830810546875,reaction,reaction,421.04046630859375,406.7833251953125,411.1594543457031,417.7830810546875,371.2809143066406,381.455322265625,421.04046630859375,407.8526306152344,406.7833251953125,411.1594543457031,2021-06-17
209,412.1470336914063,reaction,reaction,421.04046630859375,406.7833251953125,411.1594543457031,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,407.8526306152344,406.7833251953125,411.1594543457031,2021-06-18
210,418.0472717285156,rally,reaction,421.04046630859375,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-21
211,420.2822570800781,uptrend,rally,420.2822570800781,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-22
212,419.7756958007813,uptrend,uptrend,420.2822570800781,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-23
213,422.2589721679688,uptrend,uptrend,422.2589721679688,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-24
214,423.7588806152344,uptrend,uptrend,423.7588806152344,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-25
215,424.6131286621094,uptrend,uptrend,424.6131286621094,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-28
216,424.8416137695313,uptrend,uptrend,424.8416137695313,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-29
217,425.1991882324219,uptrend,uptrend,425.1991882324219,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-06-30
218,427.5533447265625,uptrend,uptrend,427.5533447265625,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-07-01
219,430.82135009765625,uptrend,uptrend,430.82135009765625,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-07-02
220,430.0366516113281,uptrend,uptrend,430.82135009765625,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-07-06
221,431.556396484375,uptrend,uptrend,431.556396484375,406.7833251953125,418.0472717285156,412.1470336914063,371.2809143066406,381.455322265625,421.04046630859375,412.1470336914063,406.7833251953125,411.1594543457031,2021-07-07
222,428.0400695800781,reaction,uptrend,431.556396484375,406.7833251953125,418.0472717285156,428.0400695800781,371.2809143066406,381.455322265625,431.556396484375,412.1470336914063,406.7833251953125,418.0472717285156,2021-07-08
223,432.6093444824219,rally,reaction,431.556396484375,406.7833251953125,432.6093444824219,428.0400695800781,371.2809143066406,381.455322265625,431.556396484375,428.0400695800781,406.7833251953125,418.0472717285156,2021-07-09
224,434.1589050292969,uptrend,rally,434.1589050292969,406.7833251953125,432.6093444824219,428.0400695800781,371.2809143066406,381.455322265625,431.556396484375,428.0400695800781,406.7833251953125,418.0472717285156,2021-07-12
225,432.6788635253906,uptrend,uptrend,434.1589050292969,406.7833251953125,432.6093444824219,428.0400695800781,371.2809143066406,381.455322265625,431.556396484375,428.0400695800781,406.7833251953125,418.0472717285156,2021-07-13
226,433.3245239257813,uptrend,uptrend,434.1589050292969,406.7833251953125,432.6093444824219,428.0400695800781,371.2809143066406,381.455322265625,431.556396484375,428.0400695800781,406.7833251953125,418.0472717285156,2021-07-14
227,431.844482421875,reaction,uptrend,434.1589050292969,406.7833251953125,432.6093444824219,431.844482421875,371.2809143066406,381.455322265625,434.1589050292969,428.0400695800781,406.7833251953125,432.6093444824219,2021-07-15
228,428.4572448730469,reaction,reaction,434.1589050292969,406.7833251953125,432.6093444824219,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.0400695800781,406.7833251953125,432.6093444824219,2021-07-16
229,422.1298522949219,downtrend,reaction,434.1589050292969,422.1298522949219,432.6093444824219,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.0400695800781,406.7833251953125,432.6093444824219,2021-07-19
230,428.17913818359375,rally,downtrend,434.1589050292969,422.1298522949219,428.17913818359375,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.4572448730469,422.1298522949219,432.6093444824219,2021-07-20
231,431.6458129882813,rally,rally,434.1589050292969,422.1298522949219,431.6458129882813,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.4572448730469,422.1298522949219,432.6093444824219,2021-07-21
232,432.54974365234375,rally,rally,434.1589050292969,422.1298522949219,432.54974365234375,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.4572448730469,422.1298522949219,432.6093444824219,2021-07-22
233,436.9998168945313,uptrend,rally,436.9998168945313,422.1298522949219,432.54974365234375,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.4572448730469,422.1298522949219,432.6093444824219,2021-07-23
234,438.0725708007813,uptrend,uptrend,438.0725708007813,422.1298522949219,432.54974365234375,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.4572448730469,422.1298522949219,432.6093444824219,2021-07-26
235,436.0760192871094,uptrend,uptrend,438.0725708007813,422.1298522949219,432.54974365234375,428.4572448730469,371.2809143066406,381.455322265625,434.1589050292969,428.4572448730469,422.1298522949219,432.6093444824219,2021-07-27
236,435.8971862792969,reaction,uptrend,438.0725708007813,422.1298522949219,432.54974365234375,435.8971862792969,371.2809143066406,381.455322265625,438.0725708007813,428.4572448730469,422.1298522949219,432.54974365234375,2021-07-28
237,437.7050476074219,reaction,reaction,438.0725708007813,422.1298522949219,432.54974365234375,435.8971862792969,371.2809143066406,381.455322265625,438.0725708007813,428.4572448730469,422.1298522949219,432.54974365234375,2021-07-29
238,435.5793762207031,reaction,reaction,438.0725708007813,422.1298522949219,432.54974365234375,435.5793762207031,371.2809143066406,381.455322265625,438.0725708007813,428.4572448730469,422.1298522949219,432.54974365234375,2021-07-30
239,434.6654968261719,reaction,reaction,438.0725708007813,422.1298522949219,432.54974365234375,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,428.4572448730469,422.1298522949219,432.54974365234375,2021-08-02
240,438.2017211914063,rally,reaction,438.0725708007813,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-03
241,436.0462341308594,uptrend,rally,436.0462341308594,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-04
242,438.8076477050781,uptrend,uptrend,438.8076477050781,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-05
243,439.5327453613281,uptrend,uptrend,439.5327453613281,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-06
244,439.1751403808594,uptrend,uptrend,439.5327453613281,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-09
245,439.7214660644531,uptrend,uptrend,439.7214660644531,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-10
246,440.8141174316406,uptrend,uptrend,440.8141174316406,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-11
247,442.13525390625,uptrend,uptrend,442.13525390625,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-12
248,442.9398498535156,uptrend,uptrend,442.9398498535156,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-13
249,443.9828186035156,uptrend,uptrend,443.9828186035156,422.1298522949219,438.2017211914063,434.6654968261719,371.2809143066406,381.455322265625,438.0725708007813,434.6654968261719,422.1298522949219,432.54974365234375,2021-08-16
250,441.0723876953125,reaction,uptrend,443.9828186035156,422.1298522949219,438.2017211914063,441.0723876953125,371.2809143066406,381.455322265625,443.9828186035156,434.6654968261719,422.1298522949219,438.2017211914063,2021-08-17
251,436.244873046875,reaction,reaction,443.9828186035156,422.1298522949219,438.2017211914063,436.244873046875,371.2809143066406,381.455322265625,443.9828186035156,434.6654968261719,422.1298522949219,438.2017211914063,2021-08-18
252,436.9203186035156,reaction,reaction,443.9828186035156,422.1298522949219,438.2017211914063,436.244873046875,371.2809143066406,381.455322265625,443.9828186035156,434.6654968261719,422.1298522949219,438.2017211914063,2021-08-19
253,440.39691162109375,rally,reaction,443.9828186035156,422.1298522949219,440.39691162109375,436.244873046875,371.2809143066406,381.455322265625,443.9828186035156,436.244873046875,422.1298522949219,438.2017211914063,2021-08-20
254,444.2708740234375,uptrend,rally,444.2708740234375,422.1298522949219,440.39691162109375,436.244873046875,371.2809143066406,381.455322265625,443.9828186035156,436.244873046875,422.1298522949219,438.2017211914063,2021-08-23
255,444.9761047363281,uptrend,uptrend,444.9761047363281,422.1298522949219,440.39691162109375,436.244873046875,371.2809143066406,381.455322265625,443.9828186035156,436.244873046875,422.1298522949219,438.2017211914063,2021-08-24
256,445.9098510742188,uptrend,uptrend,445.9098510742188,422.1298522949219,440.39691162109375,436.244873046875,371.2809143066406,381.455322265625,443.9828186035156,436.244873046875,422.1298522949219,438.2017211914063,2021-08-25
257,443.277587890625,reaction,uptrend,445.9098510742188,422.1298522949219,440.39691162109375,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,436.244873046875,422.1298522949219,440.39691162109375,2021-08-26
258,447.2409057617188,rally,reaction,445.9098510742188,422.1298522949219,447.2409057617188,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,443.277587890625,422.1298522949219,440.39691162109375,2021-08-27
259,449.2076721191406,uptrend,rally,449.2076721191406,422.1298522949219,447.2409057617188,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,443.277587890625,422.1298522949219,440.39691162109375,2021-08-30
260,448.5421447753906,uptrend,uptrend,449.2076721191406,422.1298522949219,447.2409057617188,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,443.277587890625,422.1298522949219,440.39691162109375,2021-08-31
261,448.780517578125,uptrend,uptrend,449.2076721191406,422.1298522949219,447.2409057617188,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,443.277587890625,422.1298522949219,440.39691162109375,2021-09-01
262,450.1612548828125,uptrend,uptrend,450.1612548828125,422.1298522949219,447.2409057617188,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,443.277587890625,422.1298522949219,440.39691162109375,2021-09-02
263,450.0519714355469,uptrend,uptrend,450.1612548828125,422.1298522949219,447.2409057617188,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,443.277587890625,422.1298522949219,440.39691162109375,2021-09-03
264,448.4427795410156,uptrend,uptrend,450.1612548828125,422.1298522949219,447.2409057617188,443.277587890625,371.2809143066406,381.455322265625,445.9098510742188,443.277587890625,422.1298522949219,440.39691162109375,2021-09-07
265,447.896484375,reaction,uptrend,450.1612548828125,422.1298522949219,447.2409057617188,447.896484375,371.2809143066406,381.455322265625,450.1612548828125,443.277587890625,422.1298522949219,447.2409057617188,2021-09-08
266,445.9794006347656,reaction,reaction,450.1612548828125,422.1298522949219,447.2409057617188,445.9794006347656,371.2809143066406,381.455322265625,450.1612548828125,443.277587890625,422.1298522949219,447.2409057617188,2021-09-09
267,442.4630432128906,reaction,reaction,450.1612548828125,422.1298522949219,447.2409057617188,442.4630432128906,371.2809143066406,381.455322265625,450.1612548828125,443.277587890625,422.1298522949219,447.2409057617188,2021-09-10
268,443.5953979492188,reaction,reaction,450.1612548828125,422.1298522949219,447.2409057617188,442.4630432128906,371.2809143066406,381.455322265625,450.1612548828125,443.277587890625,422.1298522949219,447.2409057617188,2021-09-13
269,441.2015380859375,downtrend,reaction,450.1612548828125,441.2015380859375,447.2409057617188,442.4630432128906,371.2809143066406,381.455322265625,450.1612548828125,443.277587890625,422.1298522949219,447.2409057617188,2021-09-14
270,444.8867492675781,rally,downtrend,450.1612548828125,441.2015380859375,444.8867492675781,442.4630432128906,371.2809143066406,381.455322265625,450.1612548828125,442.4630432128906,441.2015380859375,447.2409057617188,2021-09-15
271,444.1814880371094,rally,rally,450.1612548828125,441.2015380859375,444.8867492675781,442.4630432128906,371.2809143066406,381.455322265625,450.1612548828125,442.4630432128906,441.2015380859375,447.2409057617188,2021-09-16
272,439.8546752929688,reaction,rally,450.1612548828125,441.2015380859375,444.8867492675781,439.8546752929688,371.2809143066406,381.455322265625,450.1612548828125,442.4630432128906,441.2015380859375,444.8867492675781,2021-09-17
273,432.52044677734375,downtrend,reaction,450.1612548828125,432.52044677734375,444.8867492675781,439.8546752929688,371.2809143066406,381.455322265625,450.1612548828125,442.4630432128906,441.2015380859375,444.8867492675781,2021-09-20
